Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Pupil diameter filtered [mm]	Eye openness left [mm]	Eye openness right [mm]	Eye openness filtered [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Eye movement event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
247	6164673	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6730972389																					Invalid	Invalid																									EyesNotFound	87	1															
250	6164677	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6730975722																					Invalid	Invalid																									EyesNotFound	87	1															
253	6164680	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6730979056																					Invalid	Invalid																									EyesNotFound	87	1															
257	6164683	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6730982389																					Invalid	Invalid																									EyesNotFound	87	1															
260	6164687	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6730985722																					Invalid	Invalid																									EyesNotFound	87	1															
263	6164690	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6730989056																					Invalid	Invalid																									EyesNotFound	87	1															
267	6164693	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6730992389																					Invalid	Invalid																									EyesNotFound	87	1															
270	6164697	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6730995722																					Invalid	Invalid																									EyesNotFound	87	1															
273	6164700	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6730999056																					Invalid	Invalid																									EyesNotFound	87	1															
276	6164703	Mouse	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																																																																		EyesNotFound	87	1														1845	935
